Pose Number,Knee Angle (degrees),Hip Offset,Ankle Offset,Should be Detected,Detected as Squat
4189,147.26014074241903,-0.20114312678218704,0.3623200155185178,True,False
4190,65.08097676968399,-0.019896009360815148,-0.47196836099707695,True,False
4191,163.21744070682482,-0.42081315000530384,-0.10305285918406493,False,False
4192,114.20445509693896,0.07478943093773027,0.01670474693902335,True,False
4193,180.39268903289917,-0.36179760341862666,-0.4949128380964716,False,False
4194,183.35184062672505,-0.4519176623265335,-0.028974783128657977,False,False
4195,99.49237842506935,-0.25515248205745134,0.43613239230992584,True,False
4196,125.29184704070532,0.022089250051171128,0.09777944192123544,True,False
4197,172.3982563025773,-0.2394109307194947,0.22033193010540253,False,False
4198,136.32771081387259,-0.14356398307648277,-0.2614012937510568,True,False
4199,64.41687638729981,-0.01865897838388797,-0.11878302289788156,True,False
4200,135.31361263704977,-0.3427866187867743,-0.4804565348399782,True,True
4201,170.09733144586585,0.22385639764123066,-0.2701832442361576,False,False
4202,99.55806521045818,-0.4908696321357011,0.11182590793646718,True,True
4203,80.72606585365963,-0.28524742823100224,-0.11526288819418895,True,True
4204,78.36645112945997,0.0721088171889156,-0.022348976139515586,True,False
4205,160.51619807624922,-0.49970290361364766,-0.4793729448317733,False,False
4206,87.98385035511194,-0.046503527371969944,-0.3721894239583098,True,False
4207,74.82708120674694,-0.17386846441372206,-0.3366820996582668,True,False
4208,96.94439099359354,0.4798072119252492,0.2858796009383987,True,False
4209,102.82104233364356,0.1748258605786004,-0.11722683456667637,True,False
4210,131.8333898666751,0.280218717256257,-0.19757856491059056,True,False
4211,113.7653827417954,-0.44910453606498435,-0.023667853047505405,True,False
4212,176.17372953870444,-0.05433103216045132,-0.32565562620051425,False,False
4213,141.83212835454862,0.2774933206798652,-0.031106401494887637,True,False
4214,122.94241772727781,0.4592838420781571,0.4113337359404302,True,False
4215,108.08295053154265,0.46065797371196093,0.08853399919431337,True,False
4216,138.34497896459908,-0.30583230048649757,0.06398650320574029,True,False
4217,164.48455714961398,-0.3008366698908904,-0.32182939083262974,False,False
4218,71.73583858038981,-0.3847189137118333,-0.316537553230296,True,False
4219,92.1803188987968,0.18104547727201237,0.10200236328814982,True,True
4220,145.30797159948798,-0.05181940046926481,0.14092456944173493,True,False
4221,116.59884368116766,-0.3482678597692014,-0.012097156728006597,True,False
4222,127.30258427825976,-0.38956175083688016,-0.24880391916202504,True,False
4223,186.6757122397624,0.15872065609401997,0.24335282470454977,False,False
4224,87.4784891702432,0.23789102376283144,0.01342723162387749,True,False
4225,84.82811001664453,-0.411078853296844,-0.16290067032318356,True,False
4226,66.87740262699128,-0.4864156006014094,-0.17135611199214484,True,True
4227,120.30001071295305,-0.236432549109593,0.4423722463753248,True,False
4228,90.82602190722723,0.15845133701979108,-0.2453867516107857,True,True
4229,146.87863861546361,0.37073056396649906,-0.4181109042131781,True,True
4230,140.09964269240774,0.04797099773771829,-0.16710842772338064,True,True
4231,67.76547964989224,0.042112211114627485,-0.17120974179755666,True,True
4232,87.40753585620834,0.20510932178562524,0.23179702273268343,True,False
4233,179.664307713116,0.356738180294498,-0.15583156534057507,False,False
4234,93.27897336767583,0.029305639887328594,0.4816192212514202,True,False
4235,122.84693163975336,-0.4364422894350113,-0.23898670204962869,True,False
4236,120.96215783359625,-0.08114751832639255,-0.10004655606392832,True,False
4237,105.45860464737255,0.48213899965948814,0.22502876769776203,True,True
4238,119.41400363211098,0.4492569102655909,-0.021644477636416415,True,False
4239,142.89168229528084,-0.3740864402786953,0.19211465837332287,True,False
4240,128.28166407234986,0.3517116007487663,0.3348092475745281,True,False
4241,80.257968892457,0.1015085856151885,-0.2979916229506725,True,False
4242,149.61707375045762,-0.051727844289671254,0.028971235810599127,True,False
4243,106.26230424511311,0.19845800742298703,-0.2193199831332041,True,False
4244,143.49187337547022,-0.33051111352730367,0.11840931777370722,True,False
4245,104.31734291948021,-0.16695683980028675,0.21952892818516379,True,False
4246,95.22969689283062,0.33348321479039156,-0.023102450233769556,True,False
4247,87.9315263996391,-0.1999234433662097,-0.24806216501923506,True,False
4248,81.72806348376322,-0.4342623290369808,0.4520391946918694,True,True
4249,178.64932995524944,0.10599504507116664,0.244504683912927,False,False
4250,86.38207772064143,0.21295001936811064,0.011069703409935738,True,False
4251,180.12554509626273,-0.023879440095505577,0.18892605470580814,False,False
4252,87.01271365026645,-0.336817748854528,0.29602930002324035,True,False
4253,114.15323470803165,0.04236607059866504,0.2170440956251255,True,False
4254,75.78499307628837,0.41035202310311925,-0.2948273181931109,True,False
4255,111.38734722291022,-0.34659999554940335,-0.042053421242008504,True,False
4256,137.6228728426939,-0.205095365703735,0.22452748883343732,True,False
4257,127.14858140340115,-0.034709557817110936,0.09826044858631,True,False
4258,89.2826974603452,0.4113462560686463,0.3164768059569736,True,False
4259,160.91795293634237,0.32225300334520557,0.29176865967240473,False,False
4260,168.66673915266176,-0.2691857637570051,0.4602225998168912,False,False
4261,152.22716050501288,-0.07502960379906543,0.3376851700272001,False,False
4262,111.70333896265541,0.44077730930014913,-0.4702964469580122,True,False
4263,165.0324599603431,-0.058970800725000605,0.2606646461522515,False,False
4264,175.76430771142293,0.1552740554071943,0.3137099255630712,False,False
4265,78.89283888799046,0.08719180788208569,0.21200861868850407,True,False
4266,138.92005134390087,0.38054402843619706,-0.3801528838641316,True,False
4267,165.95792206974068,0.20429132764125424,0.08749843736528551,False,False
4268,78.30322597954182,0.021191734962452857,0.37901641064302216,True,False
4269,180.4699127901502,0.022635025708451106,-0.43481893416149486,False,False
4270,156.11505763376726,0.05038384939491136,0.33240167743998783,False,False
4271,134.93743914004773,-0.3668328594837703,-0.11485479900644102,True,False
4272,64.86873447118343,-0.05993438567994258,-0.4645411932041418,True,False
4273,135.57431569152763,0.34061818143847244,0.07275677242824496,True,False
4274,120.61665871376613,0.10070374061826326,0.11290437130943398,True,False
4275,174.97969656181783,-0.2560937877266197,0.09903937135989849,False,False
4276,115.32230364575793,-0.04212368420110946,0.19991145480273553,True,False
4277,118.06968581182842,-0.05001843577672194,-0.06776122842052834,True,False
4278,76.65177494065482,-0.15065568529500917,0.30522467771136563,True,False
4279,62.7344057693506,-0.3416150505469747,0.292240811788787,True,False
4280,105.94943337515583,0.4490612385207624,0.01919649256446898,True,False
4281,77.38133368264033,-0.0068016430273247774,0.17210262120023712,True,False
4282,88.03735265994413,-0.23141604870287502,0.2720340667940977,True,True
4283,63.60055941783117,-0.4880609537781052,-0.24871809907756692,True,True
4284,107.28888981255892,-0.2917158515414948,-0.25312735448251544,True,False
4285,67.79328627537352,0.30448211231142763,0.35812985306552536,True,False
4286,67.57791944647747,0.48874617964393596,-0.24748659514323523,True,False
4287,93.68532676169949,0.37017414519308933,0.11023068333330666,True,False
4288,89.18673873878981,0.1317059873153421,0.18781845125468466,True,False
4289,141.36480682408478,-0.3884848835622078,-0.37582326101809804,True,False
4290,155.65285986036423,-0.1431415724071039,-0.3606657745377404,False,False
4291,129.137806764284,0.22951184695954918,-0.299316802386842,True,False
4292,167.10246544542187,-0.4427812324101199,0.38051375278447064,False,False
4293,78.68228835162344,0.3055098408336926,-0.4114073723981496,True,False
4294,113.86326094978516,0.29932085934355,-0.3378689494491197,True,False
4295,78.63110788069078,-0.05567223539920818,-0.2853388357651385,True,False
4296,158.6589785904592,-0.46655502144787775,-0.05733901876460146,False,False
4297,161.16642300541685,0.2158042707971467,0.27935751184159596,False,False
4298,177.88227830068246,-0.4649814464721894,-0.4859303647511195,False,False
4299,108.14754004189894,0.08039830671241,0.037443820965053054,True,False
4300,166.89757882428228,-0.3146591303570895,-0.11319877768449405,False,False
4301,154.50992584150666,0.2367453173128291,0.4732250610662363,False,False
4302,62.47703551546141,-0.13952381504404054,0.29431985228770574,True,False
4303,152.08698552062287,0.4948494922054453,-0.11896692404388765,False,False
4304,123.34898874019147,-0.2864149146826348,0.16009640715212925,True,False
4305,77.39287588496698,-0.2611126146374879,-0.1566280456750604,True,True
4306,109.6499289694438,-0.08277053907613185,0.25940058920476505,True,False
4307,92.79841623907296,0.2993737169022791,-0.12168544146946225,True,False
4308,172.95190082612726,-0.009797439805855124,0.27438238980869234,False,False
4309,81.20245828574808,-0.19175388503362,0.37480543906219743,True,False
4310,169.13394088721557,0.4524785654714234,0.40114403655696995,False,False
4311,143.30489716261297,0.4501498638766286,-0.41826069931084076,True,False
4312,123.91929001322741,-0.05100863379220055,-0.05461267510943901,True,True
4313,66.59636355544869,-0.19017129257356225,-0.1280961846725237,True,False
4314,71.54982980320764,-0.004191106805941591,0.3342038840615871,True,False
4315,135.02034590294306,0.4821590908506599,0.44170763816703995,True,False
4316,86.25920730965355,-0.2736917194849319,-0.45467425016945917,True,True
4317,135.81269308950414,0.2931585394776146,-0.3453202678863243,True,False
4318,70.09711162694023,-0.44577042122726407,-0.09946176186050404,True,False
4319,76.39412324885622,-0.06383008031474924,-0.06803833341109977,True,False
4320,176.35440189082934,0.422606188979196,0.10535312161520882,False,False
4321,186.48125936300934,0.2805566581463995,0.4906626837109074,False,False
4322,177.65908012230932,-0.3254626237129451,0.18230166471656495,False,False
4323,139.08636083208722,0.2409759475256168,0.3453935970458627,True,False
4324,112.18813339634544,-0.018603086351444253,0.142214089710896,True,False
4325,115.15123848315083,-0.07523386812721355,-0.14715411584552573,True,False
4326,60.59569753705671,0.43545938069946133,0.16825803022707675,True,True
4327,145.66768711041325,-0.17172959944998867,-0.40140419915129266,True,False
4328,175.67346620809354,0.2725691461678993,-0.29774477769344154,False,False
4329,115.54006533041454,-0.4957784591216058,0.45220885582072956,True,False
4330,103.8434229998966,0.4481385858943231,0.08832605495197854,True,False
4331,95.04327956341376,-0.2591618732947193,0.3579254099545729,True,False
4332,142.57895720301474,-0.3376744508814318,-0.13530691532301165,True,False
4333,89.85840123813684,0.055313273950372444,-0.4349664462008114,True,False
4334,119.5058186357702,0.07195747234649641,0.48202719973816954,True,False
4335,154.42593546167788,0.3552397181033883,0.4295147264618021,False,False
4336,71.32176395213679,-0.10488618857937182,0.03174668228127864,True,False
4337,80.33733200743136,0.22947780601693046,-0.08329167596216858,True,False
4338,121.68188686689747,-0.06875271146131656,-0.2508195813471913,True,False
4339,163.7907557632753,-0.16858279246600127,0.46305455026982834,False,False
4340,103.9479510526477,0.18966734077019365,-0.10661937319804948,True,False
4341,86.67699471899417,-0.4076607817948724,0.4559763761201715,True,False
4342,72.7399944805847,-0.12016194811772896,0.3230328790392888,True,False
4343,68.65072129242189,-0.26475747727200993,0.3985453264858758,True,True
4344,140.12818986427882,0.20413230474041977,-0.42745700709293055,True,True
4345,165.32466981117756,0.470536241064226,-0.005205524647277082,False,False
4346,171.03495619480998,-0.27030488662685037,-0.37824365698287676,False,False
4347,69.23447835722284,0.23087917000556746,-0.21060814184944143,True,False
4348,185.04943772383245,0.4410664231026391,0.001848215320458868,False,False
4349,121.04916391468032,0.4444556879589604,-0.07750554865680404,True,False
4350,104.52941514426121,-0.2731359425808597,0.05994538841313524,True,False
4351,74.42649232783407,-0.0971955521950707,-0.33342106976019736,True,False
4352,87.75148568663937,0.42578699782133556,0.17962203257802234,True,True
4353,173.0981364219835,-0.3306314614813306,0.4886796974547062,False,False
4354,160.70445193369324,-0.18857020311315287,0.05929083904832411,False,False
4355,76.76596379302444,0.1019730570732863,0.13050965792645597,True,False
4356,125.27113651977658,-0.48449248524029465,0.08927830205930054,True,False
4357,100.0374524353449,0.02083217926564329,0.2848495860244562,True,False
4358,67.2753006251863,0.3701639701051487,0.021424912830086296,True,False
4359,130.80459021841585,-0.17562272602949547,-0.20164118796870767,True,False
4360,84.1773522343371,0.25685394964178865,0.21341112101947046,True,False
4361,96.83022117107963,-0.038565837836591066,-0.1211132161906957,True,False
4362,121.63488963079601,-0.32274999875130284,-0.40979774137397795,True,False
4363,65.7559262902747,-0.03433988704041491,-0.20992113822008263,True,False
4364,118.90229393307814,-0.3408139969698668,-0.11410335111730396,True,False
4365,72.27665428837328,0.21501548805974036,-0.4829252957782477,True,False
4366,119.25689137107415,-0.16268528146209438,0.0025415472191989696,True,False
4367,174.99683589782057,0.08083993851040361,0.4257463975457164,False,False
4368,117.76325886619145,0.33387286049617737,-0.3957857061583363,True,False
4369,126.12385159350579,-0.0022398595501748053,0.2501285599948557,True,False
4370,83.21511958652897,0.3730878042560709,-0.008810590890088954,True,False
4371,84.58424209481146,-0.1637186147309624,-0.1582868048696111,True,True
4372,78.93542752805907,-0.3028648377004348,-0.08793863714960648,True,True
4373,84.57718480213687,0.12588467766487854,0.41543189065757147,True,False
4374,178.30838565547504,-0.3077486306935535,-0.16666006016889945,False,False
4375,175.21298711012685,0.4285474873299223,-0.4902112935188898,False,False
4376,159.89142507591237,0.054082833869801394,0.02378432434104072,False,False
4377,160.20950958145397,-0.0346314524292316,-0.1801772030071277,False,False
4378,125.61355436970905,0.09524396269992508,-0.1761454563584911,True,False
4379,108.15430829341172,0.3722352279683253,0.22645077046734974,True,False
4380,168.7793904401786,-0.44211840111849154,-0.3673627027279228,False,False
4381,110.59634386418789,-0.3120467965618966,0.04475131381862507,True,False
4382,170.12078029150666,-0.4675998098189811,-0.41464017357994076,False,False
4383,121.8516160004562,0.46184915403765026,0.1087140111872823,True,False
4384,186.11758403891918,0.43281939420820736,-0.1447076020090834,False,False
4385,135.7939299998435,0.41881526761211263,0.49221375617331864,True,False
4386,86.17847913971062,0.41539162979950905,-0.349530706773876,True,False
4387,133.80311360456483,0.23917049727759065,0.2238688516924202,True,False
4388,178.39514453635854,0.4930070521230503,0.4169089381645188,False,False
4389,117.91647775468363,0.2909073309496185,0.25650462905466365,True,False
4390,146.92256656768802,-0.3686009903810967,-0.31972115065676543,True,False
4391,140.40184309425695,0.21518601896177414,-0.26805068084161787,True,False
4392,179.7879189347396,0.40036179915909986,0.3855147785543438,False,False
4393,63.862915391604446,-0.23512110097429217,-0.3817680365273045,True,False
4394,90.33744860496508,0.2288803462023662,-0.1089054443559655,True,True
4395,96.34191780878662,0.20783153109614816,-0.13033583030363305,True,True
4396,105.74345353106334,-0.17937076497318294,-0.4722420058242264,True,False
4397,110.83603564393309,0.05836161733223977,0.4668546260044576,True,False
4398,97.14908046883795,0.024126830964499413,-0.1497227660228998,True,False
4399,141.45365206681117,0.14143906586068633,-0.4995601978565807,True,False
4400,162.36091538971536,-0.18657737299850685,0.44174786867193283,False,False
4401,143.153740679304,0.30013651556767806,0.4736084215993591,True,False
4402,124.64610131029804,0.28972368847913366,0.1405376156042356,True,True
4403,94.94564476931447,0.11188733058820133,-0.012591284852000784,True,False
4404,100.4032446351294,-0.22063580109776493,-0.30408008841060574,True,False
4405,111.8760609154561,-0.3207994224588543,-0.238624708232678,True,False
4406,95.4472964865427,-0.2690958901128575,0.06625930240775857,True,False
4407,113.41951868029656,0.054372961248719265,-0.3956341960177706,True,False
4408,115.205496368658,-0.17163087534814614,0.46674958965553526,True,False
4409,97.0491646253564,0.4776644096300121,0.33259552382178936,True,False
4410,140.50842608472124,-0.3669301914045273,-0.2884144212558989,True,True
4411,150.019004672317,-0.4443723473877683,0.30260162995752127,False,False
4412,63.01069952892044,-0.010221860349529432,0.12661116816305928,True,False
4413,184.33408128535,0.4919795675506847,0.11782830341584405,False,False
4414,67.74314014485259,-0.3319126265542425,0.2091468006137831,True,False
4415,71.062078676966,0.47827305103521456,0.07621635586540476,True,False
4416,111.22228474210206,-0.1341478925346382,-0.21648211053933397,True,False
4417,86.87024766542152,0.06261329253519043,-0.07067375159650824,True,True
4418,66.05390222307557,-0.4193670401587135,-0.08851067359066411,True,False
4419,111.65257892694322,-0.1409312499059251,-0.44080418280519307,True,False
4420,127.10470794308547,0.13598850697713016,-0.20204323157306292,True,False
4421,188.76228252772214,-0.29122485290446964,0.3180517622889054,False,False
4422,160.04592217463312,-0.13441465778637196,-0.05960821486541845,False,False
4423,84.02746685751683,-0.4675486384372801,0.08284698577279959,True,False
4424,180.08234324033359,-0.31143405969203886,0.33685140252948076,False,False
4425,186.3346993770116,0.27290766657908905,0.2848614306859495,False,False
4426,65.75455371224274,0.23427410188757747,-0.314163696260779,True,False
4427,171.22688920814852,0.3426318815279962,0.2297833933982365,False,False
4428,107.58255631784067,-0.18930409980545349,0.009495944551386248,True,False
4429,132.30554040533514,-0.4559959622335855,0.16001783910830458,True,False
4430,85.47395973897248,-0.21626058362794476,0.11477383196495394,True,False
4431,140.61658314023404,0.22985200436900566,0.3645148754265186,True,False
4432,167.71756580048088,-0.23669937821979237,0.3001560251797213,False,False
4433,119.41739183506641,0.029204116057582996,-0.07462083438318767,True,False
4434,125.2981690978378,0.26537187716631827,-0.4831446697859457,True,False
4435,98.52126438476388,0.2597646648425326,-0.16773747702548691,True,False
4436,159.8750623452711,0.3511123769178415,0.4668074799424877,False,False
4437,151.2622819839934,-0.28636860750492366,-0.272567466658554,False,False
4438,132.2691986907052,0.14156922848451936,-0.214157056097796,True,False
4439,183.2677488680257,-0.003890407561101372,-0.2732727542992579,False,False
4440,125.2638841798166,0.3890912856308437,0.11698997290105528,True,False
4441,182.7106596243477,-0.3123707367019014,0.20076240532869682,False,False
4442,139.02127421013995,-0.09628051902667256,-0.006827929212563144,True,False
4443,129.52432191498443,-0.46605732636711494,-0.3122822134793558,True,False
4444,172.7936440259898,0.08128622431286914,-0.19285251876390397,False,False
4445,131.6407017669024,0.3012760015890792,-0.1752189312561503,True,False
4446,120.37964668498361,-0.2450730674115107,0.4004499103206519,True,False
4447,120.83900994961633,-0.2774322687301165,-0.09584459933645062,True,False
4448,184.31935117578888,0.2524044302997841,0.2701179817662459,False,False
4449,160.87011419775547,0.05470417353613111,0.222856217945416,False,False
4450,118.63839599435425,-0.013691090249974058,-0.11945884999256295,True,True
4451,175.69766053562424,-0.35970393886131025,0.08024271975023856,False,False
4452,126.03319803637888,-0.35241636416931044,0.296491728893296,True,True
4453,158.56885231680548,0.06292967475764644,-0.47631088874828653,False,False
4454,185.4861417048926,0.22592347482483344,0.33684936244702257,False,False
4455,80.37216383363526,0.49541761796962036,-0.1770886632398243,True,False
4456,66.37305037927942,0.41014714882404646,-0.373693284734549,True,False
4457,186.38929167160225,-0.28436208082682257,0.26055414296207036,False,False
4458,60.60273690343178,0.18002037831473472,-0.4658015967165374,True,False
4459,90.56664328557308,-0.3901025459982338,-0.40057181536835784,True,False
4460,136.21204008233488,-0.4645918561848529,-0.10463779918460203,True,False
4461,97.37912552491412,-0.3043959067991747,-0.3326980362578825,True,False
4462,116.98757482413255,0.19019851634910323,-0.11437162540726598,True,False
4463,136.54099031220085,0.2304963599405344,0.1860955081825395,True,False
4464,150.10139803286955,-0.42934476602575167,-0.3978153187935415,False,False
4465,64.51243113657988,0.13442948583574021,-0.29655027637717324,True,False
4466,79.56081798280655,-0.03556783866507607,-0.05149228572386111,True,False
4467,172.10364275994974,0.32092772310477036,-0.2184961320230976,False,False
4468,168.3365220015683,-0.4704711990693733,-0.20977705890026122,False,False
4469,109.38800408909894,0.2289745546773051,-0.12471678211833448,True,False
4470,171.17837408904717,-0.024792611104698437,0.19180926274678844,False,False
4471,161.0969075120695,0.04225066962623425,-0.3411198545462283,False,False
4472,105.3647335586889,-0.17579654996833372,-0.4701015145423949,True,False
4473,84.71747703503944,0.03697457900835155,0.09866036331140371,True,False
4474,65.63951343723603,-0.21979390179271263,-0.11562693916814992,True,False
4475,86.26808831322505,-0.4901628985531655,0.4652930619669443,True,False
4476,118.3967736302591,0.08473130964418862,0.11115901518125693,True,False
4477,141.0797167857499,0.3874875485252758,0.0980142741652208,True,False
4478,116.29712101552587,-0.14815293836194543,0.003295504838047303,True,False
4479,145.8621519776089,-0.30222738438461605,0.06609027453488081,True,False
4480,138.2424884658096,-0.07958588637696218,0.05355671198959211,True,False
4481,106.18847130243182,0.4386969029023192,0.44100315267037216,True,False
4482,173.00348983970457,0.08618873993116893,0.26439634774127097,False,False
4483,187.9661112531411,-0.18848104967088908,0.222654962137255,False,False
4484,119.54688494095053,-0.0201445039748106,0.08160026964053124,True,False
4485,151.59431243306892,-0.3435431395019929,0.1669724434842097,False,False
4486,179.1653115935168,0.2969494312195258,0.3441574726627663,False,False
4487,86.44335499411822,-0.18729802048234434,0.1786824297441607,True,False
4488,82.73786009290475,0.42684906433678127,-0.3698110708357607,True,False
4489,143.44535474572228,-0.2223553147282471,0.0029000660418508906,True,False
4490,171.16881120636174,0.24029723409392245,0.2140953957879459,False,False
4491,149.88240202688888,0.4694653055385096,-0.4333521824921477,True,False
4492,138.94498160409006,0.14242773887877203,0.2072333697845833,True,False
4493,161.250755145914,-0.4352013924949645,-0.32312244746367036,False,False
4494,177.79915938413546,-0.05468969736550755,-0.27214009856641497,False,False
4495,148.83437205978365,0.02293986606684273,0.22603869627157447,True,True
4496,66.11102477161727,0.2833309163441665,-0.24542861312776354,True,False
4497,65.02269438369879,0.22599431029428796,-0.08258954021250242,True,False
4498,101.27695768803629,-0.34957947739333584,-0.39892333977166716,True,False
4499,99.02403785350867,0.2503609229125964,0.0033441517749485117,True,True
4500,103.68754299505787,-0.2373848495540144,0.4924433469624414,True,False
4501,72.29925437991349,-0.24599452650845832,0.053895341528166774,True,True
4502,176.0028546479718,-0.1659368923122292,-0.2615951687252227,False,False
4503,124.82178703783431,0.4805225704710461,-0.09595062492935602,True,False
4504,105.39979020311335,0.4717758264618599,-0.3978420499029578,True,False
4505,152.5732721347466,-0.36181161863425704,0.06417675603369166,False,False
4506,145.52270871595195,-0.43550934053676027,-0.08675244524971881,True,False
4507,180.22355827384382,-0.048791193697936275,-0.36786576212127653,False,False
4508,170.61515909088817,0.48800328955850836,-0.3078319869477315,False,False
4509,87.80758662870612,0.2219928985936559,0.03652216949225906,True,False
4510,171.23358407112676,0.4912764014817903,-0.2601570125413204,False,False
4511,158.96128812957937,-0.09576620529588387,-0.11263628671678738,False,False
4512,126.25205785586803,0.23015718555567255,0.06348389089669004,True,False
4513,68.95027584502054,0.2826568018112565,-0.3618255572520246,True,False
4514,110.27707536241277,0.03933280128147232,0.4649697621135821,True,False
4515,111.0110063683314,-0.4954311654194957,-0.22674750921166498,True,False
4516,97.45814339239998,0.33235002844240513,-0.14665022686863993,True,False
4517,60.472900923963294,-0.3647931086347572,-0.19377539197657123,True,False
4518,88.68885019181502,-0.21423087291101828,-0.16751519262723824,True,False
4519,132.6236530538785,-0.4555232647194991,-0.31012507588919014,True,False
4520,62.865089215133985,-0.09191082697887387,-0.01996927396110393,True,False
4521,167.6097587378595,0.07776016470913938,-0.36907173510592706,False,False
4522,167.4466337372166,-0.020347245421473037,0.4217963854283505,False,False
4523,97.9861987254819,-0.43405510629210353,0.043134312824082754,True,False
4524,143.14270363829445,0.23011013767797495,-0.39586983662090114,True,False
4525,136.58325085085136,0.039559602165412544,0.110222007510963,True,False
4526,65.6473472990814,-0.06369727878416487,-0.21370943359120986,True,True
4527,81.50104205515507,0.1255278199571137,-0.07919200641739976,True,True
4528,126.33763740216337,-0.2480935414016594,-0.41489382116289664,True,False
4529,92.85572829607774,0.4611546419863324,-0.24620862106938668,True,False
4530,158.7685549337583,-0.2692239307905484,-0.1481612145702711,False,False
4531,91.36126835388187,-0.04413741594618914,0.19991521458138195,True,False
4532,170.00251539056256,-0.3757049138181905,-0.11461406669422147,False,False
4533,162.6728246753151,0.21795466464598767,0.42160519761885784,False,False
4534,119.02996911741411,0.15459823329587763,-0.15713029418832192,True,False
4535,162.84981492396946,-0.12399396115007555,-0.07561760467287892,False,False
4536,155.483010523726,-0.2488735277546249,0.11477089969842313,False,False
4537,108.51375191873677,-0.11036277652409643,0.09489273871850179,True,False
4538,133.12106376435435,0.39900891958027807,-0.18678785819772614,True,False
4539,164.7014189391116,-0.2674387411829541,-0.17394676224394756,False,False
4540,181.86565981468988,-0.3866072871073821,0.20422080961004363,False,False
4541,64.97927505512192,-0.4274267412582915,0.03904106583721256,True,False
4542,76.11325185617929,0.07081628129748063,0.18103767201184573,True,False
4543,119.64791712712656,-0.3631856168247013,-0.14173062943557824,True,False
4544,152.94322747101234,-0.4848521991841218,-0.1351927625341106,False,False
4545,142.84263512610195,-0.3545725425604821,-0.47204437190134385,True,False
4546,75.12823033827434,0.42743245990529954,-0.13948472096550169,True,False
4547,101.49631366702317,-0.03230144757102815,0.028843840046206104,True,False
4548,149.37403801317987,-0.31540262063383084,0.48983727264825383,True,False
4549,135.30687132694163,-0.30731157804327003,-0.38471394074211507,True,False
4550,186.55609991650235,0.062245804334614685,0.3462935714548595,False,False
4551,67.66819526022142,0.007650694457273954,-0.358373613222404,True,False
4552,63.47283487965106,-0.3158946973419794,-0.37300767688970726,True,False
4553,185.69586038102233,-0.22900816145529734,-0.40686315740672674,False,False
4554,150.68180009428448,0.19252892166394453,0.4649703493878091,False,False
4555,84.63197689134734,-0.13444203534704302,0.12354482857950577,True,False
4556,139.23715589153602,0.27411445472847773,0.14222222478155389,True,False
4557,98.22809876830934,-0.4010045771472589,-0.40716170802197615,True,False
4558,153.8283246793577,-0.4179082294466929,-0.48805605316294287,False,False
4559,85.33391846917657,-0.33078418079441985,-0.13029217153756367,True,False
4560,80.35313620017078,0.4516873823431006,0.25838233958525214,True,False
4561,162.89906757888602,-0.34731919536510314,-0.12811512091810218,False,False
4562,129.34911792096125,0.283556150174619,-0.15684404395257212,True,True
4563,165.40622025885986,-0.31653816325818684,-0.4400131140289699,False,False
4564,97.99690315346541,0.24648159190768737,-0.17242363463890908,True,False
4565,69.00455320524033,0.4256681607161762,-0.32907329288168985,True,False
4566,73.99440816070985,-0.4170635882981635,0.15275117272003402,True,False
4567,130.9697984124508,0.3619627387181076,0.18095217205373904,True,False
4568,187.46040862763977,0.4909407488142391,0.40141640998338257,False,False
4569,151.75625415371343,-0.10318270104272398,0.02689905838023232,False,False
4570,140.23304520817004,-0.32586298028997096,0.25564535586958936,True,False
4571,170.28462544733668,0.38606323058145686,0.4739356583669784,False,False
4572,116.98951059771626,-0.4714544282280667,-0.2519139907083555,True,False
4573,83.3767777822899,0.35657254441504216,0.09278561585453637,True,False
4574,170.17480240541175,-0.11753260375879337,-0.22798186036989065,False,False
4575,102.27332771098907,-0.49751080986125373,0.2658504741644149,True,False
4576,96.94008234858583,-0.32905716138421326,-0.12220287582325329,True,False
4577,188.52293503309923,-0.4801516760209892,-0.09330706913242426,False,False
4578,63.62923651396605,-0.485648052129692,-0.1983727142978784,True,False
4579,80.75535298739277,0.3277701784305542,-0.1743755456385493,True,False
4580,178.2778808877095,0.35300229559622853,0.1609842995537436,False,False
4581,160.35798787830078,0.4520776497722985,-0.45654869251333186,False,False
4582,87.02479163410513,0.24522154065448254,0.1780641405670339,True,False
4583,112.90188296424176,0.16489475619341853,-0.17189357566832153,True,False
4584,171.606141556171,-0.21913915214166413,-0.19862284549692122,False,False
4585,90.76321420903346,0.23294832591490522,0.15225872226561632,True,False
4586,88.2661124650094,0.21462083693180756,-0.16532135618825894,True,False
4587,168.7714583644941,0.4146250451465001,0.017242342100906805,False,False
4588,106.57090471722144,-0.1999369339424827,0.4560374591440166,True,True
4589,112.80574432097805,0.2430133983866659,-0.18361733125325153,True,False
4590,127.91538290730207,0.44858375356621494,0.35541019023501574,True,False
4591,108.74169749398402,-0.16119860455408108,-0.28772814728870666,True,False
4592,174.17275694421778,0.42958097126982553,0.13389949635078635,False,False
4593,78.3052104263858,0.3054828904884207,0.2466262038188125,True,False
4594,75.23740463549221,-0.17097712911323304,-0.015252896992963727,True,True
4595,141.0771411982384,0.05311986850390804,-0.24006712505875816,True,False
4596,148.2702968697951,-0.2497112575313467,-0.030514341612421392,True,False
4597,134.5600449492108,-0.14148411156138962,0.02956658402379575,True,False
4598,91.21337682566603,-0.029741142489271177,-0.11542325239037188,True,False
